Type,Service Request No,Created Date,Completed Date,Location,Outcome,x_coord,y_coord,zip_code,ward,police_district,community_area
Street Lights - All/Out,13-00855116,30-Jun-13,1-Jul-13,1150 W 112TH PL ,Replaced Fuse,1170574.74,1830149.841,60643,34,22,75
Street Lights - All/Out,13-00855699,30-Jun-13,3-Jul-13,9900 S VINCENNES AVE ,Service Street Light Controller,1169911.864,1839136.689,60643,21,22,73
Street Lights - All/Out,13-00855804,30-Jun-13,2-Jul-13,2200 S TROY ST ,Relamped,1155697.935,1889207.362,60623,24,10,30
Street Lights - All/Out,13-00855915,30-Jun-13,3-Jul-13,1431 N MASSASOIT AVE ,Service Street Light Controller,1137748.468,1908941.69,60651,29,25,25
Street Lights - All/Out,13-00855916,30-Jun-13,3-Jul-13,5808 W THOMAS ST ,Replaced Remote,1137403.38,1906741.495,60651,29,15,25
Street Lights - All/Out,13-00855979,30-Jun-13,3-Jul-13,3326 W DOUGLAS BLVD ,Found Open Cables - Repaired,1154314.74,1893092.56,60623,24,10,29
Street Lights - All/Out,13-00856002,30-Jun-13,3-Jul-13,9730 S HOUSTON AVE ,Grounded Circuit,1198205.101,1841016.57,60617,10,4,51
Street Lights - All/Out,13-00856061,30-Jun-13,1-Jul-13,4900 W WINONA ST ,Grounded Circuit,1142671.46,1933881.75,60630,45,16,12
Street Lights - All/Out,13-00856066,30-Jun-13,1-Jul-13,4000 N DAMEN AVE ,Service Street Light Controller,1162300.987,1926564.625,60618,47,19,5
Street Lights - All/Out,13-00856082,30-Jun-13,1-Jul-13,4300 W ADAMS ST ,Relamped,1147759.047,1898664.447,60624,28,11,26
Street Lights - All/Out,13-00856093,30-Jun-13,1-Jul-13,3742 W SHAKESPEARE AVE ,Restrung Aerial,1151078.176,1914028.85,60647,26,25,22
Street Lights - All/Out,13-00856105,30-Jun-13,2-Jul-13,36 S WHIPPLE ST ,Service Street Light Controller,1156165.994,1899666.772,60612,28,11,27
Street Lights - All/Out,13-00856106,30-Jun-13,1-Jul-13,3200 N CALIFORNIA AVE ,Replaced Circuit Breaker,1157153.893,1921145.468,60618,33,17,21
Street Lights - All/Out,13-00856107,30-Jun-13,3-Jul-13,9600 S HOUSTON AVE ,Restrung Aerial,1198188.041,1841881.419,60617,10,4,51
Street Lights - All/Out,13-00856121,30-Jun-13,1-Jul-13,2200 N LAWNDALE AVE ,Service Street Light Controller,1151350.795,1914368.917,60647,35,25,22
Street Lights - All/Out,13-00856127,30-Jun-13,3-Jul-13,1800 S KILDARE AVE ,Remade Splices,1147909.51,1891028.386,60623,24,10,29
Street Lights - All/Out,13-00856139,30-Jun-13,1-Jul-13,5844 W GIDDINGS ST ,Replaced Fuse,1136518.176,1930986.324,60630,45,16,15
Street Lights - All/Out,13-00856152,30-Jun-13,3-Jul-13,5157 S MOODY AVE ,Replaced Fixture,1136243.406,1869745.495,60638,23,8,56
Street Lights - All/Out,13-00856177,30-Jun-13,3-Jul-13,1927 W CRYSTAL ST ,Remade Splices,1163320.364,1908348.65,60622,1,14,24
Street Lights - All/Out,13-00856178,30-Jun-13,3-Jul-13,9899 S MUSKEGON AVE ,Restrung Aerial,1196720.8,1839859.117,60617,10,4,51
Street Lights - All/Out,13-00856190,30-Jun-13,3-Jul-13,4843 S BISHOP ST ,Remade Splices,1167484.025,1872628.253,60609,20,9,61
Street Lights - All/Out,13-00856197,30-Jun-13,3-Jul-13,11800 S EMERALD AVE ,Service Street Light Controller,1173441.64,1826627.837,60628,34,5,53
Street Lights - All/Out,13-00856199,30-Jun-13,3-Jul-13,8400 S ESCANABA AVE ,Restrung Aerial,1196946,1849832.89,60617,10,4,46
Street Lights - All/Out,13-00856209,30-Jun-13,3-Jul-13,2400 W HOMER ST ,Replaced Relay,1160056.084,1912888.698,60647,1,14,22
Street Lights - All/Out,13-00856212,30-Jun-13,3-Jul-13,1900 N CAMPBELL AVE ,Replaced Fuse,1159399.47,1912542.385,60647,1,14,22
Street Lights - All/Out,13-00856229,30-Jun-13,1-Jul-13,6009 N LINCOLN AVE ,Remade Splices,1154349.065,1939763.947,60659,50,24,2
Street Lights - All/Out,13-00856237,30-Jun-13,2-Jul-13,5427 W AGATITE AVE ,Remade Splices,1139362.376,1929057.316,60630,45,16,15
Street Lights - All/Out,13-00856252,30-Jun-13,3-Jul-13,826 E 111TH ST ,Grounded Circuit,1184003.956,1831520.637,60628,9,5,50
Street Lights - All/Out,13-00856305,1-Jul-13,3-Jul-13,3600 W 16TH ST ,Service Street Light Controller,1152635.592,1891806.49,60623,24,10,29
Street Lights - All/Out,13-00856325,1-Jul-13,1-Jul-13,5437 N CUMBERLAND AVE ,Service Street Light Controller,1119316.612,1935084.138,60656,41,16,10
Street Lights - All/Out,13-00856354,1-Jul-13,3-Jul-13,2600 N CALIFORNIA AVE ,Grounded Circuit,1157264.604,1917254.298,60647,35,14,22
Street Lights - All/Out,13-00856360,1-Jul-13,2-Jul-13,3199 W VAN BUREN ST ,Restrung Aerial,1155106.384,1897983.567,60612,28,11,27
Street Lights - All/Out,13-00856381,1-Jul-13,1-Jul-13,5600 N KOLMAR AVE ,Found Open Cables - Repaired,1145043.74,1936818.49,60646,39,17,12
Street Lights - All/Out,13-00857100,1-Jul-13,3-Jul-13,1751 N NAGLE AVE ,Restrung Aerial,1133032.099,1910950.167,60707,36,25,25
Street Lights - All/Out,13-00857439,1-Jul-13,2-Jul-13,3125 S THROOP ST ,Remade Com Ed Connection,1168168.057,1883970.094,60608,11,9,60
Street Lights - All/Out,13-00857873,1-Jul-13,2-Jul-13,10500 S SPAULDING AVE ,Service Street Light Controller,1156199.799,1834811.8,60655,19,22,74
Street Lights - All/Out,13-00857998,1-Jul-13,3-Jul-13,5335 S MASSASOIT AVE ,Service Street Light Controller,1138944.07,1868741.147,60638,23,8,56
Street Lights - All/Out,13-00858025,1-Jul-13,1-Jul-13,3000 N NORMANDY AVE ,Service Street Light Controller,1131232.08,1919206.585,60634,36,25,18
Street Lights - All/Out,13-00859254,1-Jul-13,2-Jul-13,4000 W OGDEN AVE ,Service Street Light Controller,1150057.479,1888914.261,60623,22,10,29
Street Lights - All/Out,13-00859907,1-Jul-13,1-Jul-13,2302 W TOUHY AVE ,Replaced Starter,1159603.04,1947717.947,60645,49,24,2
Street Lights - All/Out,13-00860277,1-Jul-13,3-Jul-13,2701 W 86TH PL ,Found Open in Temp - Repaired,1159916.89,1847143.029,60652,18,8,70
Street Lights - All/Out,13-00860619,1-Jul-13,5-Jul-13,5800 S LAFAYETTE AVE ,Replaced Fixture,1176971.64,1866464.193,60621,20,2,40
Street Lights - All/Out,13-00861048,1-Jul-13,4-Jul-13,4501 S INDIANA AVE ,Replaced Starter,1178353.309,1875230.03,60653,3,2,38
Street Lights - All/Out,13-00861102,1-Jul-13,1-Jul-13,4632 N DRAKE AVE ,Replaced Powerdoor,1151885.443,1930552.829,60625,33,17,14
Street Lights - All/Out,13-00861147,1-Jul-13,3-Jul-13,10731 S BELL AVE ,Grounded Circuit,1163294.85,1833318.101,60643,19,22,75
Street Lights - All/Out,13-00861184,1-Jul-13,2-Jul-13,94 S GREEN ST ,Service Street Light Controller,1170746.438,1899802.221,60607,27,12,28
Street Lights - All/Out,13-00861205,1-Jul-13,2-Jul-13,3800 W 87TH ST ,Restrung Aerial,1152587.586,1846607.238,60652,18,8,70
Street Lights - All/Out,13-00861327,1-Jul-13,3-Jul-13,11329 S NORMAL AVE ,Remade Splices,1174989.76,1829773.24,60628,34,22,49
Street Lights - All/Out,13-00861359,1-Jul-13,1-Jul-13,4200 N KILPATRICK AVE ,Service Street Light Controller,1144082.402,1927527.464,60641,45,17,15
Street Lights - All/Out,13-00861788,1-Jul-13,1-Jul-13,4725 W DIVERSEY AVE ,Service Street Light Controller,1144292.28,1918196.569,60639,31,25,19
Street Lights - All/Out,13-00862078,1-Jul-13,4-Jul-13,2244 E 96TH ST ,Service Street Light Controller,1192951.419,1841964.913,60617,7,4,51
Street Lights - All/Out,13-00862762,1-Jul-13,3-Jul-13,6300 S WASHTENAW AVE ,Found Open in Temp - Repaired,1159458.511,1862768.347,60629,15,8,66
Street Lights - All/Out,13-00862791,1-Jul-13,8-Jul-13,630 W ARLINGTON PL ,Found Low Voltage - Repaired,1171640.591,1916637.462,60614,43,19,7
Street Lights - All/Out,13-00863277,1-Jul-13,3-Jul-13,2600 N DRAKE AVE ,Reset Breaker,1152274.445,1917056.621,60647,35,14,22
Street Lights - All/Out,13-00863605,1-Jul-13,1-Jul-13,6100 S CORNELL DR ,Found Open Cables - Repaired,1188436.986,1864847.798,60637,5,3,42
Street Lights - All/Out,13-00863611,1-Jul-13,2-Jul-13,150 S PULASKI RD ,Service Street Light Controller,1149753.758,1898948.882,60624,28,11,26
Street Lights - All/Out,13-00863738,1-Jul-13,3-Jul-13,7100 S INGLESIDE AVE ,Restrung Aerial,1183785.01,1858106.911,60619,5,3,69
Street Lights - All/Out,13-00863755,1-Jul-13,2-Jul-13,7717 S TRUMBULL AVE ,Restrung Aerial,1154717.77,1853224.834,60652,18,8,70
Street Lights - All/Out,13-00863763,1-Jul-13,3-Jul-13,621 S RACINE AVE ,Reset Breaker,1168501.342,1897287.906,60607,25,12,28
Street Lights - All/Out,13-00863860,1-Jul-13,3-Jul-13,900 W HARRISON ST ,Grounded Circuit,1170560.997,1897569.749,60607,2,12,28
Street Lights - All/Out,13-00864044,1-Jul-13,3-Jul-13,1100 W HARRISON ST ,Grounded Circuit,1169148.616,1897524.005,60607,2,12,28
Street Lights - All/Out,13-00864150,1-Jul-13,2-Jul-13,2000 W HUBBARD ST ,Restrung Aerial,1162992.187,1903089.957,60612,26,12,24
Street Lights - All/Out,13-00864366,1-Jul-13,10-Jul-13,10700 S AVENUE B  ,Service Street Light Controller,1204785.615,1834623.989,60617,10,4,52
Street Lights - All/Out,13-00864389,1-Jul-13,2-Jul-13,5117 S MAYFIELD AVE ,Remade Splices,1137896.73,1870075.553,60638,23,8,56
Street Lights - All/Out,13-00864536,1-Jul-13,1-Jul-13,2800 E 95TH ST ,Grounded Circuit,1196289.94,1842500,60617,10,4,48
Street Lights - All/Out,13-00864610,1-Jul-13,1-Jul-13,3258 N SEMINARY AVE ,Replaced Photo Cell,1168373.662,1921797.902,60657,44,19,6
Street Lights - All/Out,13-00864729,1-Jul-13,3-Jul-13,4400 W WEST END AVE ,Remade Splices,1147029.411,1900611.809,60624,28,11,26
Street Lights - All/Out,13-00864748,1-Jul-13,3-Jul-13,6206 S FAIRFIELD AVE ,Service Street Light Controller,1159108.934,1863383.003,60629,15,8,66
Street Lights - All/Out,13-00864756,1-Jul-13,3-Jul-13,700 W VERMONT ST ,Replaced Remote,1173973.433,1820431.098,60628,34,5,53
Street Lights - All/Out,13-00864768,1-Jul-13,2-Jul-13,22 S ALBANY AVE ,Restrung Aerial,1155913.674,1899756.497,60612,28,11,27
Street Lights - All/Out,13-00864771,1-Jul-13,2-Jul-13,400 W BRIAR PL ,Replaced Powerdoor,1173023.758,1921039.012,60657,44,19,6
Street Lights - All/Out,13-00864803,1-Jul-13,2-Jul-13,5209 S ARCHER AVE ,Reset Breaker,1147426.73,1870254.208,60632,23,8,57
Street Lights - All/Out,13-00864806,1-Jul-13,3-Jul-13,5200 W LAKE ST ,Remade Splices,1141639.219,1902016.28,60644,28,15,25
Street Lights - All/Out,13-00864809,1-Jul-13,2-Jul-13,2229 W 23RD PL ,Service Street Light Controller,1161875.289,1888374.067,60608,25,10,31
Street Lights - All/Out,13-00864825,1-Jul-13,3-Jul-13,8600 S LAFLIN ST ,Found Open in Temp - Repaired,1167834.943,1847707.336,60620,21,6,71
Street Lights - All/Out,13-00864828,1-Jul-13,5-Jul-13,10799 S LOOMIS ST ,Found Open in Temp - Repaired,1168681.482,1833137.09,60643,34,22,75
Street Lights - All/Out,13-00864830,1-Jul-13,2-Jul-13,1339 S CHRISTIANA AVE ,Found Open in Temp - Repaired,1154250.13,1893411.25,60623,24,10,29
Street Lights - All/Out,13-00864837,1-Jul-13,3-Jul-13,2036 W HOPKINS PL ,Restrung Aerial,1164365.778,1845531.848,60643,19,22,72
Street Lights - All/Out,13-00864850,1-Jul-13,2-Jul-13,4836 N KIMBALL AVE ,Replaced Starter,1152842.717,1931926.552,60625,39,17,14
Street Lights - All/Out,13-00864855,1-Jul-13,2-Jul-13,4444 W GLADYS AVE ,Replaced Circuit Breaker,1146817.295,1897985.276,60624,24,11,26
Street Lights - All/Out,13-00864859,1-Jul-13,10-Jul-13,1400 W 119TH ST ,Found Open Cables - Repaired,1169142.869,1825839.604,60643,34,5,53
Street Lights - All/Out,13-00864868,1-Jul-13,3-Jul-13,1005 W VERMONT ST ,Straighten & Secure Electrical Equipment,1171953.195,1819740.125,60643,34,5,53
Street Lights - All/Out,13-00864870,1-Jul-13,2-Jul-13,200 E 75TH ST ,Replaced Fixture,1178895.725,1855330.071,60619,6,3,69
Street Lights - All/Out,13-00864876,1-Jul-13,2-Jul-13,2300 W 23RD PL ,Service Street Light Controller,1161403.15,1888361.409,60608,25,10,31
Street Lights - All/Out,13-00864887,1-Jul-13,2-Jul-13,1214 W MONTANA ST ,Service Street Light Controller,1167814.856,1916438.86,60614,32,19,7
Street Lights - All/Out,13-00864894,1-Jul-13,2-Jul-13,7500 S EBERHART AVE ,Service Street Light Controller,1180873.963,1855394.558,60619,6,6,69
Street Lights - All/Out,13-00864900,1-Jul-13,3-Jul-13,11100 S STEWART AVE ,Replaced Fuse,1175537.47,1831304.81,60628,34,22,49
Street Lights - All/Out,13-00864906,1-Jul-13,3-Jul-13,2000 W SCHILLER ST ,Replaced Photo Cell,1162807.643,1909434.988,60622,1,14,24
Street Lights - All/Out,13-00864910,1-Jul-13,4-Jul-13,11700 S STEWART AVE ,Restrung Aerial,1175726.265,1827330.763,60628,34,5,53
Street Lights - All/Out,13-00864921,1-Jul-13,2-Jul-13,100 N KILBOURN AVE ,Reset Breaker,1146376.536,1900116.713,60624,28,11,26
Street Lights - All/Out,13-00864922,1-Jul-13,3-Jul-13,2000 W 74TH ST ,Service Street Light Controller,1164305.454,1855578.969,60636,17,7,67
Street Lights - All/Out,13-00864947,1-Jul-13,2-Jul-13,1800 S NORMAL AVE ,Replaced Fixture,1173135.83,1891479.722,60616,25,12,31
Street Lights - All/Out,13-00864951,1-Jul-13,3-Jul-13,8500 S BALTIMORE AVE ,Service Street Light Controller,1197904.086,1849194.64,60617,10,4,46
Street Lights - All/Out,13-00864961,1-Jul-13,5-Jul-13,4600 S HERMITAGE AVE ,Straighten & Secure Electrical Equipment,1165451.578,1874196.992,60609,20,9,61
Street Lights - All/Out,13-00864974,1-Jul-13,4-Jul-13,10559 S CORLISS AVE ,Found Open in Temp - Repaired,1183449.465,1835035.5,60628,9,5,50
Street Lights - All/Out,13-00864977,1-Jul-13,2-Jul-13,4954 N DRAKE AVE ,Remade Splices,1151823.445,1932689.614,60625,39,17,14
Street Lights - All/Out,13-00864979,1-Jul-13,5-Jul-13,5700 S WABASH AVE ,Replaced Fixture,1177687.254,1867245.547,60637,20,2,40
Street Lights - All/Out,13-00864979,1-Jul-13,5-Jul-13,5700 S WABASH AVE ,Straighten & Secure Electrical Equipment,1177687.254,1867245.547,60637,20,2,40
Street Lights - All/Out,13-00864984,1-Jul-13,3-Jul-13,1000 E 75TH ST ,Found Open in Temp - Repaired,1184190.802,1855488.858,60619,8,3,69
Street Lights - All/Out,13-00864996,1-Jul-13,2-Jul-13,5333 S DR MARTIN LUTHER KING JR DR ,Replaced Fixture,1179830.878,1869746.39,60615,4,2,40
Street Lights - All/Out,13-00864997,1-Jul-13,4-Jul-13,522 E 115TH ST ,Replaced Fixture,1181671.54,1828798.071,60628,9,5,50
Street Lights - All/Out,13-00864999,1-Jul-13,2-Jul-13,1800 N LINDER AVE ,Restrung Aerial,1139449.287,1911425.505,60639,37,25,25
Street Lights - All/Out,13-00865007,1-Jul-13,3-Jul-13,9200 S HOYNE AVE ,Service Street Light Controller,1164078.692,1843624.566,60643,19,22,72
Street Lights - All/Out,13-00865015,1-Jul-13,3-Jul-13,9500 S AVENUE M  ,Service Street Light Controller,1201447.44,1842629.551,60617,10,4,52
Street Lights - All/Out,13-00865018,1-Jul-13,3-Jul-13,9700 S AVENUE M  ,Found Low Voltage - Repaired,1201459.978,1841384.596,60617,10,4,52
Street Lights - All/Out,13-00865023,1-Jul-13,2-Jul-13,5111 S KILBOURN AVE ,Relamped,1147231.576,1870425.168,60632,23,8,57
Street Lights - All/Out,13-00865026,1-Jul-13,2-Jul-13,2318 S OAKLEY AVE ,Restrung Aerial,1161399.55,1888500.309,60608,25,10,31
Street Lights - All/Out,13-00865029,1-Jul-13,3-Jul-13,5499 S NORMAL AVE ,Found Open in Temp - Repaired,1173898.129,1868319.408,60609,3,9,68
Street Lights - All/Out,13-00865033,1-Jul-13,2-Jul-13,5320 W ARDMORE AVE ,Grounded Circuit,1139581.433,1937979.322,60646,45,16,11
Street Lights - All/Out,13-00865035,1-Jul-13,2-Jul-13,7865 S RIDGEWAY AVE ,Service Street Light Controller,1152661.47,1851923.366,60652,18,8,70
Street Lights - All/Out,13-00865040,1-Jul-13,4-Jul-13,8421 S KENWOOD AVE ,Remade Splices,1186705.387,1849406.029,60619,8,4,45
Street Lights - All/Out,13-00865049,1-Jul-13,2-Jul-13,5100 S CENTRAL AVE ,Service Street Light Controller,1139886.183,1870248.249,60638,23,8,56
Street Lights - All/Out,13-00865052,1-Jul-13,3-Jul-13,2300 W WALTON ST ,Replaced Powerdoor,1160900.261,1906276.535,60622,32,12,24
Street Lights - All/Out,13-00865058,1-Jul-13,2-Jul-13,5545 N CENTRAL AVE ,Grounded Circuit,1137860.103,1936518.051,60630,45,16,11
Street Lights - All/Out,13-00865075,1-Jul-13,2-Jul-13,4037 N MARMORA AVE ,Found Open Cables - Repaired,1136297.667,1926238.477,60634,38,16,15
Street Lights - All/Out,13-00865083,1-Jul-13,3-Jul-13,6700 S JEFFERY BLVD ,Relamped,1190699.1,1860946.376,60649,5,3,43
Street Lights - All/Out,13-00865088,1-Jul-13,3-Jul-13,2000 E 67TH ST ,Replaced Photo Cell,1190699.1,1860946.376,60649,5,3,42
Street Lights - All/Out,13-00865090,1-Jul-13,4-Jul-13,9700 S LUELLA AVE ,Service Street Light Controller,1192838.069,1840909.093,60617,7,4,51
Street Lights - All/Out,13-00865097,1-Jul-13,3-Jul-13,5300 W DIVISION ST ,Restrung Aerial,1140805.306,1907484.027,60651,37,25,25
Street Lights - All/Out,13-00865106,1-Jul-13,3-Jul-13,8500 S BUFFALO AVE ,Restrung Aerial,1199616.474,1849240.641,60617,10,4,46
Street Lights - All/Out,13-00865125,1-Jul-13,3-Jul-13,1199 S HAMILTON AVE ,Restrung Aerial,1162130.638,1894690.017,60612,2,12,28
Street Lights - All/Out,13-00865155,2-Jul-13,2-Jul-13,3700 N CENTRAL PARK AVE ,Remade Splices,1151732.293,1924361.376,60618,35,17,16
Street Lights - All/Out,13-00865160,2-Jul-13,4-Jul-13,10200 S DR MARTIN LUTHER KING JR DR ,Restrung Aerial,1180713.197,1837422.068,60628,9,5,49
Street Lights - All/Out,13-00865179,2-Jul-13,2-Jul-13,1429 W 49TH ST ,Replaced Fixture,1167505.23,1872253.85,60609,20,9,61
Street Lights - All/Out,13-00865180,2-Jul-13,3-Jul-13,1229 W 49TH ST ,Replaced Fixture,1168840.55,1872287.515,60609,20,9,61
Street Lights - All/Out,13-00865206,2-Jul-13,2-Jul-13,6800 N RAVENSWOOD AVE ,Service Street Light Controller,1162990.68,1945206.927,60626,49,24,1
Street Lights - All/Out,13-00865207,2-Jul-13,2-Jul-13,1700 W FARWELL AVE ,Grounded Circuit,1163611.37,1945671.326,60626,49,24,1
Street Lights - All/Out,13-00865208,2-Jul-13,4-Jul-13,11100 S ST LAWRENCE AVE ,Replaced Starter,1182238.17,1831476.14,60628,9,5,50
Street Lights - All/Out,13-00865214,2-Jul-13,2-Jul-13,7300 S EBERHART AVE ,Grounded Circuit,1180840.319,1856724.436,60619,6,3,69
Street Lights - All/Out,13-00865244,2-Jul-13,5-Jul-13,800 W EXCHANGE AVE ,Remade Splices,1171662.717,1877247.93,60609,11,9,61
Street Lights - All/Out,13-00866069,2-Jul-13,3-Jul-13,5728 N WAYNE AVE ,Found Open in Temp - Repaired,1166437.19,1938159.651,60660,48,20,77
Street Lights - All/Out,13-00866327,2-Jul-13,3-Jul-13,6900 N CLARK ST ,Replaced Remote,1163611.37,1945671.326,60626,49,24,1
Street Lights - All/Out,13-00866444,2-Jul-13,3-Jul-13,1399 W 108TH PL ,Grounded Circuit,1168942.615,1832805.81,60643,34,22,75
Street Lights - All/Out,13-00866758,2-Jul-13,2-Jul-13,5400 W CORTLAND ST ,Service Street Light Controller,1140097.674,1911925.82,60639,37,25,25
Street Lights - All/Out,13-00867912,2-Jul-13,3-Jul-13,4600 N KENTON AVE ,Service Street Light Controller,1144874.811,1930181.869,60630,45,17,16
Street Lights - All/Out,13-00867928,2-Jul-13,3-Jul-13,3601 W ARGYLE ST ,Service Street Light Controller,1151471.29,1932983.843,60625,39,17,14
Street Lights - All/Out,13-00868593,2-Jul-13,8-Jul-13,12300 S LAFAYETTE AVE ,Grounded Circuit,1178142.732,1823401.041,60628,9,5,53
Street Lights - All/Out,13-00869347,2-Jul-13,3-Jul-13,1159 S PAULINA ST ,Remade Splices,1165220.964,1894992.88,60612,2,12,28
Street Lights - All/Out,13-00869537,2-Jul-13,3-Jul-13,7300 N OKETO AVE ,Service Street Light Controller,1126063.312,1947906.651,60631,41,16,9
Street Lights - All/Out,13-00869648,2-Jul-13,3-Jul-13,13100 S BUFFALO AVE ,Remade Splices,1200082.029,1818709.139,60633,10,4,55
Street Lights - All/Out,13-00869747,2-Jul-13,5-Jul-13,2518 S BLUE ISLAND AVE ,Service Street Light Controller,1162097.695,1887396.301,60608,25,10,31
Street Lights - All/Out,13-00870212,2-Jul-13,3-Jul-13,5949 N WEST CIRCLE AVE ,Reset Breaker,1128041.935,1939182.171,60631,41,16,10
Street Lights - All/Out,13-00870348,2-Jul-13,3-Jul-13,4900 S INDIANA AVE ,Service Street Light Controller,1178427.37,1872581.018,60615,3,2,38
Street Lights - All/Out,13-00870686,2-Jul-13,2-Jul-13,1900 W WASHBURNE AVE ,Restrung Aerial,1163903.127,1894405.25,60608,2,12,28
Street Lights - All/Out,13-00870894,2-Jul-13,3-Jul-13,8050 S PHILLIPS AVE ,Reset Breaker,1193912.709,1852363.846,60617,7,4,46
Street Lights - All/Out,13-00870979,2-Jul-13,2-Jul-13,4500 N ARTESIAN AVE ,Remade Splices,1159228.004,1929811.731,60625,47,19,4
Street Lights - All/Out,13-00871215,2-Jul-13,3-Jul-13,217 S LEAVITT ST ,Service Street Light Controller,1161773.099,1898982.281,60612,2,12,28
Street Lights - All/Out,13-00871693,2-Jul-13,3-Jul-13,4000 W 58TH PL ,Remade Splices,1150534.277,1865504.672,60629,13,8,62
Street Lights - All/Out,13-00871900,2-Jul-13,2-Jul-13,300 E 55TH PL ,Grounded Circuit,1178985.463,1868282.166,60637,3,2,40
Street Lights - All/Out,13-00872170,2-Jul-13,3-Jul-13,4200 N MARMORA AVE ,Relamped,1136263.469,1927319.26,60634,38,16,15
Street Lights - All/Out,13-00872361,2-Jul-13,8-Jul-13,1600 N CENTRAL PARK AVE ,Service Street Light Controller,1152094.955,1910395.074,60647,26,25,23
Street Lights - All/Out,13-00872464,2-Jul-13,3-Jul-13,1107 S INDEPENDENCE BLVD ,Restrung Aerial,1151421.54,1895046.665,60624,24,11,29
Street Lights - All/Out,13-00872631,2-Jul-13,3-Jul-13,3800 S WINCHESTER AVE ,Service Street Light Controller,1163978.75,1879485.201,60609,11,9,59
Street Lights - All/Out,13-00872682,2-Jul-13,2-Jul-13,6644 S MARQUETTE RD ,Service Street Light Controller,1180717.611,1861067.275,60637,20,3,42
Street Lights - All/Out,13-00872883,2-Jul-13,3-Jul-13,3835 W FULTON ST ,Remade Splices,1150568.039,1901932.07,60624,27,11,26
Street Lights - All/Out,13-00872933,2-Jul-13,2-Jul-13,5610 S CALUMET AVE ,Relamped,1179440.98,1867896.012,60637,20,2,40
