Type,Service Request No,Created Date,Completed Date,Location,Outcome,x_coord,y_coord,zip_code,ward,police_district,community_area
Street Light - 1/Out,13-00399406,9-Apr-13,9-Apr-13,7455 S EXCHANGE AVE ,Relamped,1195071.89,1855985.57,60649,7,3,43
Street Light - 1/Out,13-00399412,9-Apr-13,9-Apr-13,7152 S EXCHANGE AVE ,Relamped,1193675.868,1858016.329,60649,7,3,43
Street Light - 1/Out,13-00399433,9-Apr-13,9-Apr-13,2527 E 72ND PL ,Relamped,1194421.842,1857744.946,60649,7,3,43
Street Light - 1/Out,13-00399444,9-Apr-13,9-Apr-13,7459 S EXCHANGE AVE ,Replaced Fixture,1195086.09,1855965.27,60649,7,3,43
Street Light - 1/Out,13-00399481,9-Apr-13,10-Apr-13,4300 W CRYSTAL ST ,Found Open in Temp - Repaired,1147482.21,1907980.382,60651,37,25,23
Street Light - 1/Out,13-00399627,9-Apr-13,10-Apr-13,5050 W LAKE ST ,Replaced Fixture,1142977.451,1901919.473,60644,28,15,25
Street Light - 1/Out,13-00400862,9-Apr-13,12-Apr-13,1953 W MONTROSE AVE ,Relamped,1162536.868,1929231.374,60613,47,19,5
Street Light - 1/Out,13-00401076,9-Apr-13,12-Apr-13,11315 S AVENUE N  ,Service Street Light Controller,1201233.299,1830541.79,60617,10,4,52
Street Light - 1/Out,13-00401811,9-Apr-13,10-Apr-13,6359 S LECLAIRE AVE ,Service Street Light Controller,1143599.26,1861844.215,60638,13,8,64
Street Light - 1/Out,13-00402721,9-Apr-13,9-Apr-13,11143 S VINCENNES AVE ,Replaced Fixture,1167054.93,1830744.62,60643,34,22,75
Street Light - 1/Out,13-00403502,9-Apr-13,9-Apr-13,4200 N OAK PARK AVE ,Replaced Fixture,1130025.553,1927146.076,60634,38,16,17
Street Light - 1/Out,13-00403845,9-Apr-13,10-Apr-13,8449 S GILBERT CT ,Remade Splices,1172924.69,1848492.36,60620,21,6,71
Street Light - 1/Out,13-00404274,9-Apr-13,10-Apr-13,2808 N SAWYER AVE ,Replaced Fixture,1154228.007,1918491.867,60618,35,14,21
Street Light - 1/Out,13-00404436,9-Apr-13,10-Apr-13,7800 S WABASH AVE ,Remade Splices,1178063.712,1853311.201,60619,6,6,69
Street Light - 1/Out,13-00404996,9-Apr-13,12-Apr-13,2263 E 103RD ST ,Replaced Starter,1193015.765,1837127.024,60617,10,4,51
Street Light - 1/Out,13-00405069,9-Apr-13,10-Apr-13,8921 S EGGLESTON AVE ,Relamped,1174859.023,1845791.217,60620,21,22,71
Street Light - 1/Out,13-00405180,9-Apr-13,10-Apr-13,2059 W SUPERIOR ST ,Relamped,1162541.601,1904927.41,60612,1,12,24
Street Light - 1/Out,13-00405192,9-Apr-13,10-Apr-13,5536 S HOMAN AVE ,Relamped,1154654.512,1867699.161,60629,14,8,63
Street Light - 1/Out,13-00405206,9-Apr-13,10-Apr-13,2023 N NAGLE AVE ,Relamped,1133090.02,1912780.237,60707,36,25,19
Street Light - 1/Out,13-00405258,9-Apr-13,10-Apr-13,9233 S NORMAL AVE ,Relamped,1174587.543,1843673.851,60620,21,22,73
Street Light - 1/Out,13-00405332,9-Apr-13,26-Apr-13,8232 S KIMBARK AVE ,Service Street Light Controller,1186307.485,1850664.599,60619,8,4,45
Street Light - 1/Out,13-00405456,10-Apr-13,15-Apr-13,5449 S NORDICA AVE ,Restrung Aerial,1130298.316,1867623.953,60638,23,8,56
Street Light - 1/Out,13-00405582,10-Apr-13,3-May-13,7215 S PEORIA ST ,Relamped,1171553.788,1857001.007,60621,17,7,68
Street Light - 1/Out,13-00405584,10-Apr-13,19-Apr-13,7259 S MOZART ST ,Relamped,1158630.2,1856369.018,60629,18,8,66
Street Light - 1/Out,13-00405602,10-Apr-13,10-Apr-13,6814 W BARRY AVE ,Restrung Aerial,1130547.592,1919853.995,60634,36,25,18
Street Light - 1/Out,13-00406248,10-Apr-13,12-Apr-13,3201 E 87TH ST ,Replaced Fixture,1199000.07,1847897.775,60617,7,4,46
Street Light - 1/Out,13-00406255,10-Apr-13,11-Apr-13,5487 S DREXEL AVE ,Relamped,1183190.544,1868868.255,60615,5,2,41
Street Light - 1/Out,13-00406363,10-Apr-13,17-Apr-13,3405 W 116TH ST ,Replaced Fixture,1155758.504,1827469.12,60655,19,22,74
Street Light - 1/Out,13-00408453,10-Apr-13,10-Apr-13,6202 S KENNETH AVE ,Relamped,1147771.141,1863107.705,60629,13,8,65
Street Light - 1/Out,13-00408461,10-Apr-13,10-Apr-13,6226 S KENNETH AVE ,Relamped,1147775.841,1862946.705,60629,13,8,65
Street Light - 1/Out,13-00408470,10-Apr-13,10-Apr-13,6244 S KENNETH AVE ,Relamped,1147779.341,1862825.905,60629,13,8,65
Street Light - 1/Out,13-00408587,10-Apr-13,10-Apr-13,6813 S KILBOURN AVE ,Relamped,1147550.179,1859092.857,60629,13,8,65
Street Light - 1/Out,13-00408602,10-Apr-13,10-Apr-13,4501 W MARQUETTE RD ,Relamped,1147520.145,1859795.417,60629,13,8,65
Street Light - 1/Out,13-00408867,10-Apr-13,11-Apr-13,10100 S ELIZABETH ST ,Relamped,1169821.481,1838157.9,60643,21,22,73
Street Light - 1/Out,13-00409129,10-Apr-13,17-Apr-13,10201 S ABERDEEN ST ,Service Street Light Controller,1170786.153,1837163.814,60643,34,22,73
Street Light - 1/Out,13-00409423,10-Apr-13,15-Apr-13,7005 W 64TH ST ,Remade Com Ed Connection,1130811.35,1861288.658,60638,23,8,64
Street Light - 1/Out,13-00410420,10-Apr-13,11-Apr-13,9020 S LANGLEY AVE ,Replaced Fuse,1182480.645,1845240.814,60619,6,6,44
Street Light - 1/Out,13-00410456,10-Apr-13,11-Apr-13,6036 N MONITOR AVE ,Relamped,1136247.493,1939908.019,60646,45,16,11
Street Light - 1/Out,13-00410656,10-Apr-13,12-Apr-13,2300 W 57TH ST ,Found Open in Temp - Repaired,1162083.72,1866836.08,60636,16,8,63
Street Light - 1/Out,13-00410942,10-Apr-13,12-Apr-13,6800 S KARLOV AVE ,Replaced Fuse,1150207.195,1859192.162,60629,13,8,65
Street Light - 1/Out,13-00411140,10-Apr-13,15-Apr-13,9830 S DAMEN AVE ,Relamped,1164757.42,1839457.549,60643,19,22,72
Street Light - 1/Out,13-00411152,10-Apr-13,15-Apr-13,2740 W NORTH SHORE AVE ,Relamped,1156740.599,1944335.871,60645,50,24,2
Street Light - 1/Out,13-00411178,10-Apr-13,18-Apr-13,1012 N DEARBORN ST ,Relamped,1175751.379,1907200.669,60610,42,18,8
Street Light - 1/Out,13-00411180,10-Apr-13,11-Apr-13,71 W CHICAGO AVE ,Service Street Light Controller,1175603.165,1905711.46,60654,42,18,8
Street Light - 1/Out,13-00411181,10-Apr-13,27-Apr-13,101 W SUPERIOR ST ,Replaced Fixture,1175394.392,1905341.028,60654,42,18,8
Street Light - 1/Out,13-00411198,10-Apr-13,12-Apr-13,2625 E 109TH ST ,Relamped,1195491.66,1833400.52,60617,10,4,51
Street Light - 1/Out,13-00411206,10-Apr-13,15-Apr-13,3500 S LAKE PARK AVE ,Service Street Light Controller,1181847.62,1881916.771,60653,4,2,36
Street Light - 1/Out,13-00411237,10-Apr-13,11-Apr-13,9430 S VERNON AVE ,Relamped,1180901.891,1842542.659,60619,9,6,49
Street Light - 1/Out,13-00411347,10-Apr-13,18-Apr-13,3625 W MONTROSE AVE ,Replaced Fixture,1151311.577,1928997.445,60618,33,17,16
Street Light - 1/Out,13-00411354,10-Apr-13,12-Apr-13,10402 S MILLARD AVE ,Replaced Fixture,1153842.357,1835397.234,60655,19,22,74
Street Light - 1/Out,13-00411368,10-Apr-13,16-Apr-13,1310 W DEVON AVE ,Relamped,1166341.527,1942630.031,60660,40,24,1
Street Light - 1/Out,13-00411403,11-Apr-13,15-Apr-13,9100 S UNION AVE ,Service Street Light Controller,1173235.683,1844525.518,60620,21,22,73
Street Light - 1/Out,13-00411475,11-Apr-13,29-Apr-13,2514 W LITHUANIAN PLAZA CT ,Found Open Cables - Repaired,1160747.765,1858818.529,60629,15,8,66
Street Light - 1/Out,13-00411540,11-Apr-13,16-Apr-13,3450 W JACKSON BLVD ,Found Open Cables - Repaired,1153764.162,1898484.489,60624,28,11,27
Street Light - 1/Out,13-00411541,11-Apr-13,17-Apr-13,3328 W PALMER ST ,Replaced Pole Wire,1153665.597,1914422.969,60647,26,14,22
Street Light - 1/Out,13-00411563,11-Apr-13,15-Apr-13,6856 W ARCHER AVE ,Relamped,1131533.059,1867303.364,60638,23,8,56
Street Light - 1/Out,13-00411585,11-Apr-13,15-Apr-13,4817 S LECLAIRE AVE ,Relamped,1143172.411,1872212.726,60638,23,8,56
Street Light - 1/Out,13-00411586,11-Apr-13,12-Apr-13,6223 S MONITOR AVE ,Relamped,1138476.709,1862690.63,60638,13,8,64
Street Light - 1/Out,13-00411588,11-Apr-13,12-Apr-13,7745 S TRUMBULL AVE ,Replaced Starter,1154723.77,1853034.534,60652,18,8,70
Street Light - 1/Out,13-00411703,11-Apr-13,15-Apr-13,1121 E 59TH ST ,Service Street Light Controller,1184562.747,1866111.994,60637,5,2,41
Street Light - 1/Out,13-00411994,11-Apr-13,1-May-13,836 N HARDING AVE ,Relamped,1149903.994,1905295.163,60651,27,11,23
Street Light - 1/Out,13-00412609,11-Apr-13,15-Apr-13,3800 N OAK PARK AVE ,Relamped,1130384.11,1924503.34,60634,38,16,17
Street Light - 1/Out,13-00413316,11-Apr-13,12-Apr-13,6036 S MONITOR AVE ,Relamped,1138432.121,1863939.554,60638,13,8,64
Street Light - 1/Out,13-00413390,11-Apr-13,12-Apr-13,6242 S MENARD AVE ,Service Street Light Controller,1138814,1862571.901,60638,13,8,64
Street Light - 1/Out,13-00413489,11-Apr-13,12-Apr-13,6258 S MASON AVE ,Service Street Light Controller,1137818.63,1862432.175,60638,13,8,64
Street Light - 1/Out,13-00413510,11-Apr-13,12-Apr-13,6147 S MAYFIELD AVE ,Service Street Light Controller,1138125.314,1863186.086,60638,13,8,64
Street Light - 1/Out,13-00413522,11-Apr-13,15-Apr-13,6058 S AUSTIN AVE ,Replaced Fixture,1137438.186,1863758.445,60638,23,8,64
Street Light - 1/Out,13-00413588,11-Apr-13,15-Apr-13,4251 N CLARENDON AVE ,Relamped,1170147.147,1928628.183,60613,46,19,3
Street Light - 1/Out,13-00413629,11-Apr-13,12-Apr-13,248 E 35TH ST ,Service Street Light Controller,1178584.743,1881839.955,60616,2,2,35
Street Light - 1/Out,13-00414374,11-Apr-13,15-Apr-13,4609 S LA CROSSE AVE ,Service Street Light Controller,1144800.354,1873636.069,60638,23,8,56
Street Light - 1/Out,13-00415562,11-Apr-13,17-Apr-13,1257 W 111TH ST ,Relamped,1169923.469,1831170.552,60643,34,22,75
Street Light - 1/Out,13-00416004,11-Apr-13,12-Apr-13,9733 S HARVARD AVE ,Replaced Fixture,1175673.008,1840379.642,60628,21,5,49
Street Light - 1/Out,13-00416110,11-Apr-13,15-Apr-13,3150 N SHERIDAN RD ,Relamped,1173019.658,1921150.312,60657,44,19,6
Street Light - 1/Out,13-00416279,11-Apr-13,12-Apr-13,4656 N KENNICOTT AVE ,Replaced Refractor,1147927.33,1930537.796,60630,39,17,14
Street Light - 1/Out,13-00416948,11-Apr-13,11-Apr-13,1957 N SAYRE AVE ,Relamped,1129276.86,1912239.636,60707,36,25,25
Street Light - 1/Out,13-00417070,11-Apr-13,17-Apr-13,10628 S HOMAN AVE ,Found Open in Temp - Repaired,1155559.538,1833899.801,60655,19,22,74
Street Light - 1/Out,13-00417392,11-Apr-13,12-Apr-13,1701 N ASHLAND AVE ,Found Open Cables - Repaired,1165414.258,1911396.343,60622,1,14,24
Street Light - 1/Out,13-00417394,11-Apr-13,12-Apr-13,3818 N PULASKI RD ,Replaced Refractor,1149044.712,1925161.535,60641,30,17,16
Street Light - 1/Out,13-00417557,11-Apr-13,26-Apr-13,2400 W LITHUANIAN PLAZA CT ,Relamped,1161565.358,1858840.959,60629,17,8,66
Street Light - 1/Out,13-00417617,11-Apr-13,17-Apr-13,9353 S GREEN ST ,Service Street Light Controller,1172292.638,1842736.39,60620,21,22,73
Street Light - 1/Out,13-00417624,11-Apr-13,12-Apr-13,135 E 122ND ST ,Replaced Fixture,1179414.4,1824099.112,60628,9,5,53
Street Light - 1/Out,13-00417649,11-Apr-13,12-Apr-13,5400 W RICE ST ,Relamped,1140160.872,1905140.79,60651,37,15,25
Street Light - 1/Out,13-00417715,11-Apr-13,3-May-13,4400 W KINZIE ST ,Relamped,1146979.23,1902220.39,60624,28,11,26
Street Light - 1/Out,13-00417742,11-Apr-13,15-Apr-13,4619 N ASHLAND AVE ,Found Open Cables - Repaired,1164824.994,1930747.815,60640,47,19,3
Street Light - 1/Out,13-00417774,11-Apr-13,23-May-13,5200 S WELLS ST ,Relamped,1175483.513,1870496.16,60609,3,9,37
Street Light - 1/Out,13-00417832,11-Apr-13,12-Apr-13,11834 S OAKLEY AVE ,Straighten & Secure Electrical Equipment,1163012.151,1826148.334,60643,19,22,75
Street Light - 1/Out,13-00418040,12-Apr-13,16-Apr-13,5244 N LA CROSSE AVE ,Found Open Cables - Repaired,1143054.842,1934557.843,60630,45,16,12
Street Light - 1/Out,13-00418044,12-Apr-13,16-Apr-13,4104 S CAMPBELL AVE ,Relamped,1160373.205,1877360.911,60632,12,9,58
Street Light - 1/Out,13-00418045,12-Apr-13,12-Apr-13,3710 S WALLACE ST ,Replaced Fuse,1172906.965,1880302.567,60609,11,9,60
Street Light - 1/Out,13-00418046,12-Apr-13,16-Apr-13,6051 S WABASH AVE ,Service Street Light Controller,1177753.385,1864904.858,60637,20,3,40
Street Light - 1/Out,13-00418055,12-Apr-13,19-Apr-13,1845 E 67TH ST ,Service Street Light Controller,1189757,1860920.852,60649,5,3,43
Street Light - 1/Out,13-00418069,12-Apr-13,15-Apr-13,2645 W 24TH PL ,Replaced Photo Cell,1159113.83,1887743.64,60608,12,10,30
Street Light - 1/Out,13-00418071,12-Apr-13,15-Apr-13,4043 S CAMPBELL AVE ,Relamped,1160362.192,1877764.373,60632,12,9,58
Street Light - 1/Out,13-00418073,12-Apr-13,15-Apr-13,3942 W 75TH PL ,Service Street Light Controller,1151267.91,1854416.211,60652,18,8,70
Street Light - 1/Out,13-00418075,12-Apr-13,16-Apr-13,6700 S BENNETT AVE ,Relamped,1190027.58,1860927.32,60649,5,3,43
Street Light - 1/Out,13-00418076,12-Apr-13,17-Apr-13,9045 S ADA ST ,Relamped,1168915.604,1844779.228,60620,21,22,73
Street Light - 1/Out,13-00418136,12-Apr-13,13-Apr-13,1900 W 47TH ST ,Remade Com Ed Connection,1164477.517,1873512.05,60609,20,9,61
Street Light - 1/Out,13-00418338,12-Apr-13,12-Apr-13,1149 W MADISON ST ,Relamped,1168644.333,1900184.748,60607,2,12,28
Street Light - 1/Out,13-00418342,12-Apr-13,12-Apr-13,1420 W MADISON ST ,Relamped,1166815.161,1900128.906,60607,27,12,28
Street Light - 1/Out,13-00418354,12-Apr-13,12-Apr-13,618 S RACINE AVE ,Relamped,1168498.542,1897434.306,60607,25,12,28
Street Light - 1/Out,13-00418360,12-Apr-13,12-Apr-13,630 S RACINE AVE ,Replaced Refractor,1168499.442,1897387.606,60607,25,12,28
Street Light - 1/Out,13-00418383,12-Apr-13,12-Apr-13,1422 W TAYLOR ST ,Replaced Fixture,1166951.25,1895686.02,60607,25,12,28
Street Light - 1/Out,13-00418387,12-Apr-13,12-Apr-13,924 S MORGAN ST ,Replaced Refractor,1170057.007,1896010.825,60607,25,12,28
Street Light - 1/Out,13-00418393,12-Apr-13,12-Apr-13,1032 S HALSTED ST ,Relamped,1171198.613,1895734.594,60607,25,12,28
Street Light - 1/Out,13-00418397,12-Apr-13,12-Apr-13,946 S HALSTED ST ,Relamped,1171190.95,1895979.177,60607,25,12,28
Street Light - 1/Out,13-00418405,12-Apr-13,12-Apr-13,935 S HALSTED ST ,Replaced Fixture,1171190.05,1896012.277,60607,2,12,28
Street Light - 1/Out,13-00418406,12-Apr-13,12-Apr-13,824 S HALSTED ST ,Relamped,1171175.579,1896534.894,60607,25,12,28
Street Light - 1/Out,13-00418407,12-Apr-13,12-Apr-13,1144 W TAYLOR ST ,Relamped,1168845.331,1895740.707,60607,25,12,28
Street Light - 1/Out,13-00418410,12-Apr-13,12-Apr-13,1005 W TAYLOR ST ,Relamped,1170003.041,1895775.281,60607,25,12,28
Street Light - 1/Out,13-00418413,12-Apr-13,12-Apr-13,835 W WASHINGTON BLVD ,Replaced Starter,1170704.697,1900744.284,60607,27,12,28
Street Light - 1/Out,13-00418418,12-Apr-13,12-Apr-13,940 W WASHINGTON BLVD ,Relamped,1170045.366,1900723.406,60607,27,12,28
Street Light - 1/Out,13-00418421,12-Apr-13,12-Apr-13,170 N GREEN ST ,Replaced Fixture,1170698.971,1901415.748,60607,27,12,28
Street Light - 1/Out,13-00418502,12-Apr-13,12-Apr-13,8424 S COLFAX AVE ,Remade Com Ed Connection,1194964.471,1849618.884,60617,7,4,46
Street Light - 1/Out,13-00418505,12-Apr-13,12-Apr-13,8929 S COLFAX AVE ,Relamped,1195293.987,1846164.837,60617,7,4,48
Street Light - 1/Out,13-00418599,12-Apr-13,12-Apr-13,8658 S MARQUETTE AVE ,Relamped,1195658.57,1848085.258,60617,7,4,46
Street Light - 1/Out,13-00418605,12-Apr-13,12-Apr-13,8433 S PHILLIPS AVE ,Relamped,1193969.477,1849532.152,60617,7,4,46
Street Light - 1/Out,13-00418746,12-Apr-13,12-Apr-13,7800 S ESSEX AVE ,Relamped,1194213.438,1853733.662,60649,7,4,43
Street Light - 1/Out,13-00418748,12-Apr-13,12-Apr-13,7801 S PHILLIPS AVE ,Replaced Powerdoor,1193882.494,1853718.012,60649,7,4,43
Street Light - 1/Out,13-00418762,12-Apr-13,12-Apr-13,7758 S KINGSTON AVE ,Replaced Starter,1194537.25,1854015.91,60649,7,4,43
Street Light - 1/Out,13-00418770,12-Apr-13,12-Apr-13,7701 S KINGSTON AVE ,Replaced Fuse,1194528.65,1854396.152,60649,7,4,43
Street Light - 1/Out,13-00418773,12-Apr-13,12-Apr-13,7641 S ESSEX AVE ,Relamped,1194188.83,1854781.563,60649,7,4,43
Street Light - 1/Out,13-00418775,12-Apr-13,12-Apr-13,7623 S ESSEX AVE ,Relamped,1194185.93,1854901.663,60649,7,4,43
Street Light - 1/Out,13-00418782,12-Apr-13,12-Apr-13,7604 S PHILLIPS AVE ,Found Open in Temp - Repaired,1193851.578,1855019.29,60649,7,4,43
Street Light - 1/Out,13-00418791,12-Apr-13,12-Apr-13,7516 S ESSEX AVE ,Relamped,1194169.06,1855608.91,60649,7,4,43
Street Light - 1/Out,13-00418826,12-Apr-13,12-Apr-13,7829 S COLFAX AVE ,Relamped,1194878.438,1853557.43,60649,7,4,43
Street Light - 1/Out,13-00418832,12-Apr-13,12-Apr-13,7701 S MARQUETTE AVE ,Replaced Fixture,1195660.367,1854425.143,60649,7,4,43
Street Light - 1/Out,13-00418860,12-Apr-13,12-Apr-13,2199 W 75TH PL ,Relamped,1163263.805,1854635.969,60620,18,6,71
Street Light - 1/Out,13-00418974,12-Apr-13,16-Apr-13,900 W MADISON ST ,Relamped,1170415.096,1900236.72,60607,27,12,28
Street Light - 1/Out,13-00419005,12-Apr-13,15-Apr-13,1215 W TAYLOR ST ,Relamped,1168377.213,1895727.025,60607,2,12,28
Street Light - 1/Out,13-00419028,12-Apr-13,15-Apr-13,1420 W TAYLOR ST ,Relamped,1166973.65,1895686.62,60607,25,12,28
Street Light - 1/Out,13-00419065,12-Apr-13,17-Apr-13,1025 S HALSTED ST ,Service Street Light Controller,1171197.913,1895753.194,60607,2,12,28
Street Light - 1/Out,13-00419160,12-Apr-13,19-Apr-13,2850 W MARQUETTE RD ,Replaced Starter,1158442.3,1860081.998,60629,15,8,66
Street Light - 1/Out,13-00419242,12-Apr-13,16-Apr-13,4101 W 55TH ST ,Replaced Starter,1149959.738,1867812.822,60632,13,8,62
Street Light - 1/Out,13-00419561,12-Apr-13,15-Apr-13,2859 S PULASKI RD ,Service Street Light Controller,1150176.044,1884680.261,60623,22,10,30
Street Light - 1/Out,13-00419711,12-Apr-13,15-Apr-13,12500 S PARNELL AVE ,Replaced Fixture,1174659.788,1821997.152,60628,9,5,53
Street Light - 1/Out,13-00420132,12-Apr-13,16-Apr-13,6248 N BELL AVE ,Relamped,1160181.662,1941542.48,60659,50,24,2
Street Light - 1/Out,13-00420434,12-Apr-13,15-Apr-13,545 W 125TH PL ,Relamped,1174787.507,1821674.23,60628,9,5,53
Street Light - 1/Out,13-00420489,12-Apr-13,15-Apr-13,5732 W 59TH ST ,Relamped,1139054.6,1864875.78,60638,23,8,56
Street Light - 1/Out,13-00420874,12-Apr-13,15-Apr-13,5429 W BERENICE AVE ,Service Street Light Controller,1139472.187,1925097.15,60641,38,16,15
Street Light - 1/Out,13-00421532,12-Apr-13,16-Apr-13,8401 S KOMENSKY AVE ,Service Street Light Controller,1150865.065,1848549.734,60652,18,8,70
Street Light - 1/Out,13-00421569,12-Apr-13,16-Apr-13,8409 S KOMENSKY AVE ,Service Street Light Controller,1150866.865,1848495.834,60652,18,8,70
Street Light - 1/Out,13-00422495,12-Apr-13,15-Apr-13,4650 W WRIGHTWOOD AVE ,Relamped,1144880.371,1917086.34,60639,31,25,19
Street Light - 1/Out,13-00422520,12-Apr-13,16-Apr-13,1408 N HARDING AVE ,Replaced Powerdoor,1149790.885,1909081.6,60651,30,25,23
Street Light - 1/Out,13-00422921,12-Apr-13,17-Apr-13,7133 S SPAULDING AVE ,Replaced Fixture,1155603.3,1857121.772,60629,18,8,66
Street Light - 1/Out,13-00422932,12-Apr-13,16-Apr-13,5001 S PAULINA ST ,Remade Splices,1165855.583,1871543.334,60609,16,9,61
Street Light - 1/Out,13-00422972,12-Apr-13,15-Apr-13,5900 S CORNELL DR ,Service Street Light Controller,1188263.719,1866252.233,60637,5,3,41
Street Light - 1/Out,13-00423024,12-Apr-13,17-Apr-13,4651 N KIONA AVE ,Grounded Circuit,1147271.678,1930567.568,60630,39,17,14
Street Light - 1/Out,13-00423334,13-Apr-13,25-Apr-13,356 S ALBANY AVE ,Replaced Fixture,1155765.702,1898226.319,60612,28,11,27
Street Light - 1/Out,13-00424150,13-Apr-13,16-Apr-13,12800 S EMERALD AVE ,Relamped,1173658.238,1819968.816,60628,34,5,53
Street Light - 1/Out,13-00424179,13-Apr-13,16-Apr-13,12457 S EMERALD AVE ,Relamped,1173584.034,1822256.474,60628,34,5,53
Street Light - 1/Out,13-00424295,13-Apr-13,9-May-13,6048 W IRVING PARK RD ,Service Street Light Controller,1135224.67,1925961.952,60634,38,16,15
Street Light - 1/Out,13-00424571,13-Apr-13,15-Apr-13,3547 N FREMONT ST ,Replaced Fixture,1169636.01,1923763.342,60657,44,19,6
Street Light - 1/Out,13-00424613,13-Apr-13,15-Apr-13,10501 S TROY ST ,Relamped,1157187.434,1834826.033,60655,19,22,74
Street Light - 1/Out,13-00424671,13-Apr-13,17-Apr-13,1322 N ARTESIAN AVE ,Replaced Fixture,1159834.065,1908718.994,60622,26,14,24
Street Light - 1/Out,13-00424727,13-Apr-13,16-Apr-13,3536 N ORIOLE AVE ,Relamped,1124791.843,1922589.982,60634,36,16,17
Street Light - 1/Out,13-00424775,13-Apr-13,17-Apr-13,7812 S SPRINGFIELD AVE ,Service Street Light Controller,1151510.798,1852590.964,60652,18,8,70
Street Light - 1/Out,13-00424918,14-Apr-13,1-May-13,860 W BLACKHAWK ST ,Relamped,1170225.282,1910004.422,60642,43,18,8
Street Light - 1/Out,13-00425034,14-Apr-13,16-Apr-13,3700 N PACIFIC AVE ,Found Open Cables - Repaired,1122054.421,1923627.69,60634,36,16,17
Street Light - 1/Out,13-00425503,14-Apr-13,14-Apr-13,531 E 112TH ST ,Restrung Aerial,1182044.85,1830812.953,60628,9,5,50
Street Light - 1/Out,13-00426053,14-Apr-13,14-Apr-13,5525 S RUSSELL DR ,Replaced Refractor,1180632.2,1868173.86,60637,20,2,40
Street Light - 1/Out,13-00426107,14-Apr-13,17-Apr-13,7242 S YATES BLVD ,Replaced Starter,1193463.032,1857402.87,60649,7,3,43
Street Light - 1/Out,13-00426193,14-Apr-13,15-Apr-13,1017 N AUSTIN BLVD ,Replaced Starter,1136182.685,1906153.387,60651,29,15,25
Street Light - 1/Out,13-00426262,14-Apr-13,17-Apr-13,12033 S ASHLAND AVE ,Replaced Fuse,1167840.582,1824920.41,60643,34,5,53
Street Light - 1/Out,13-00426346,14-Apr-13,16-Apr-13,4619 S PRAIRIE AVE ,Service Street Light Controller,1178817.061,1874454.747,60653,3,2,38
Street Light - 1/Out,13-00426376,14-Apr-13,6-May-13,6628 S ROCKWELL ST ,Replaced Fixture,1160182.112,1860603.533,60629,15,8,66
Street Light - 1/Out,13-00426403,14-Apr-13,15-Apr-13,7558 N ORIOLE AVE ,Replaced Fuse,1124738.032,1949571.16,60631,41,16,9
Street Light - 1/Out,13-00426452,15-Apr-13,16-Apr-13,8559 S BUFFALO AVE ,Replaced Fixture,1199626.27,1848842.999,60617,10,4,46
Street Light - 1/Out,13-00426559,15-Apr-13,17-Apr-13,5517 N KILDARE AVE ,Replaced Powerdoor,1146599.17,1936445.83,60630,39,17,13
Street Light - 1/Out,13-00426577,15-Apr-13,17-Apr-13,3900 N FREMONT ST ,Relamped,1169564.215,1926094.243,60613,46,19,6
Street Light - 1/Out,13-00426935,15-Apr-13,16-Apr-13,300 N ELIZABETH ST ,Relamped,1167897.363,1902006.096,60607,27,12,28
Street Light - 1/Out,13-00427217,15-Apr-13,16-Apr-13,5456 N MELVINA AVE ,Found Open Cables - Repaired,1133736.157,1935970.7,60630,45,16,11
Street Light - 1/Out,13-00427275,15-Apr-13,7-May-13,5068 W CONGRESS PKWY ,Service Street Light Controller,1142569.271,1897204.709,60644,29,15,25
Street Light - 1/Out,13-00427711,15-Apr-13,17-Apr-13,8637 S CHAMPLAIN AVE ,Relamped,1182060.63,1847856.877,60619,6,6,44
Street Light - 1/Out,13-00428065,15-Apr-13,16-Apr-13,6733 S LANGLEY AVE ,Relamped,1182051.456,1860520.965,60637,6,3,42
